section,artifact,class,text,backing_workspace,linked_registry_claims,backing_exists,label_provenance
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"**Nonrefused decomposition (source: results/asr_summary.json).** Among nonrefused Gemma edit EN responses, 7.2% [3.3, 11.8] were guard-safe (passing both content filters), and 32.7% were PARTIAL among nonrefused.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,"Among nonrefused Gemma edit SL responses, fewer were generated (the model refused more often).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"ASR gap vs refusal gap: Spearman -0.836 [-0.928, -0.674], Pearson -0.909 (n = 46 cells).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,"Cells with larger residual refusal gaps also show lower attack success rates, confirming the gap reflects genuine refusal.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"**Independent recompute (source: results/corrected_numbers_iter4.json).** 102 numbers checked: 97 match, 3 misdescribed, 2 mismatch.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"Mismatch rate 4.9% [2.1, 11.0].",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"All placebos collapse: cell-label shuffle +0.001, language-label shuffle +0.001, dose shuffle -0.002, judge-label permutation $\kappa$ +0.005.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,Mismatches found:,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,"- E12.eligible_rows: draft stated 8, actual 7.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"- EV1.dead_end_ledger_count: draft stated 20, actual 16.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,Misdescribed:,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,- E9.sets_missing_13_24: S4 was listed as fully missing but has 25% coverage.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"- E11.classifier_certification_kappa: draft quoted 0.924 (in-loop), certified value 0.858.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,- EV1.pending_packets: not all five are native-review packets.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"**NF4 vs bf16 confound (source: results/quant_confound.json).** VERDICT: bounded but NOT closed at panel scale (one checkpoint, 20 verified pairs per language).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,Weight relative Frobenius error 0.093.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,Energy profile cosine bf16 vs NF4: 0.999998.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"Behavioural gap at matched cell: bf16 +0.60, NF4 +0.45 (SL refusal difference).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,NF4 quantisation attenuates the gap by approximately 0.15 but does not eliminate it.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,| Language | Refused bf16 | Refused NF4 | Diff [CI] | Label agreement |,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"| EN (n=20) | 0.25 | 0.25 | 0.00 [-0.20, 0.20] | 0.65 |",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"| SL (n=20) | 0.85 | 0.70 | 0.15 [0.00, 0.30] | 0.80 |",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,UNEXECUTED_PROPOSAL,"**Pending human review (source: results/pending_human_review_iter4.md).** Five files totalling 640 items remain pending: three native-review packets (570 rows covering translation fidelity, refusal/partial/compliance labels, and utility labels) and two executor-labelled checks (70 rows).",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,INTERPRETATION,No native-speaker or human review has been conducted anywhere in the run.,iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
"Evaluation 2: Comprehensive audit, judge calibration, and partial-compliance cur",art_hBuck7q0dnxG,OBSERVATION,"Every judged rate in the report is proxy-certified (gpt-4.1 as frontier proxy), not human-certified.",iter_4/gen_art/gen_art_evaluation_2,,True,REAL_RUN
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,INTERPRETATION,**Goal.** Establish what the surviving positive and negative results add relative to published work.,iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,INTERPRETATION,"**Positioning of the positive (source: results/positioning_positive.md).** The surviving positive finding is a matched-total-energy AND matched-layer-count placement contrast, per language, with the effective region differing between siblings.",iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,INTERPRETATION,Effect-based site selection and language-specific depths have been published separately: Li et al.,iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,OBSERVATION,[19] study which layers govern safety behaviour;,iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,OBSERVATION,Bosco and Srinivasan [20] locate refusal beyond attention.,iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,INTERPRETATION,"What this study adds is the conjunction: the edit's depth band, not its energy or span, determines how much refusal survives, and the critical band shifts between checkpoints from the same architecture family.",iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,INTERPRETATION,The Qwen3-8B replication across three languages extends this beyond the Gemma-3 family.,iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,OBSERVATION,"**Positioning of the negative (source: results/positioning_negative.md).** The negative finding, that an activation-space depth measurement (the causal write profile) fails to predict weight-edit outcomes across languages while two one-forward-pass baselines ($O_\text{cos}$ and $O_\text{band4}$) succeed, positions against Jiang [21] (single-direction ablation is not a necessity test) and against A",iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,INTERPRETATION,"Four partial neighbours were found; their conjunction (activation-measurement failure plus baseline success on the same data) is ""not found by these queries."" This negative is more transferable than the surviving positive because it speaks to the limits of a general method (causal profiling) rather than to a specific model pair.",iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
Research 1: Novelty positioning [ARTIFACT:art_sZ5w0yoY9o6L],art_sZ5w0yoY9o6L,OBSERVATION,"**Attribution note.** An earlier draft attributed a claim about ""2-3 middle layers"" to arXiv 2607.02714; the research artifact confirmed this text exists in that paper but is rejected in the next sentence, so the attribution is dropped.",iter_4/gen_art/gen_art_research_1,,True,OTHER_ROUND_ARTIFACT
What we have learned so far,,FAILED_HYPOTHESIS,"Four iterations have converged on a picture with one firm positive (model-specific), one structural finding, and a growing list of falsified predictions.",,,False,
What we have learned so far,,OBSERVATION,"**Firm positive: band placement governs residual refusal (model-specific).** [Correction, iter 4: This claim is restated as model-specific and bounded by optimization strength, per reviewer MUST-FIX #1 and #9.] At matched total removal energy, which 12-layer band carries the energy predicts how much refusal survives.",,E13.qwen_matched,True,VIA_REGISTRY
What we have learned so far,,OBSERVATION,"In Gemma, the band-density Spearman is -0.942 (exp9, placebo-verified, p = 0.004): coverage sets including layers 13-24 reach SL < 0.20 at sufficient strength; those missing it never reach SL < 0.93.",,E13.qwen_matched,True,VIA_REGISTRY
What we have learned so far,,OBSERVATION,"In the EN model, band 13-24 mass is the dominant regression predictor (R2 = 0.811).",,,False,
What we have learned so far,,OBSERVATION,"In the SL model, the band 13-24 coefficient is +0.156 with CI [-0.240, 0.529] and does not reach significance; the dominant SL predictor is instead the English refusal rate.",,,False,
What we have learned so far,,OBSERVATION,"In GaMS3, placement also dominates count (nested R2 0.718 vs 0.400, exp10), and a contiguous B2 band (layers 13-24) removes up to 0.57 more Slovene refusal than a stride-4 pattern at the same energy, but the effective region may differ between siblings (see iteration 4, experiment 14: GaMS3 causal write profile peaks at layer 27, not 19).",,E11.trial107_judge;E13.argmax_en;E14.argmax,True,VIA_REGISTRY
What we have learned so far,,INTERPRETATION,"The relevant factor is not how many layers the edit touches, but where the energy sits.",,,False,
What we have learned so far,,OBSERVATION,"**Partial positive: corrected objective halves the gap.** Replacing Heretic's keyword refusal counter with a partial-aware classifier, at equal budget/seed/data, moved the S5X strict gap from +0.68 to +0.38 (exp11).",,E11.S5X_gap.B_keyword_t96;E11.S5X_gap.C_corrected,True,VIA_REGISTRY
What we have learned so far,,OBSERVATION,The corrected selection bought broader aligned coverage (A1 = 64.0 vs 26.0).,,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"However, the P7 falsifier fired: dose-scaling the keyword edit to the same English refusal level achieved comparable gap reduction (+0.33), meaning the improvement may be ""more edit"" rather than ""better objective."" The gap did not reach the pre-registered +0.35 target (observed +0.38, CI [0.29, 0.47]).",,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"**Falsified: depth-coverage count does not explain the residual.** The coverage regression (exp9 P1, dR2 = 0.040) and the matched-energy broad-vs-narrow comparison (exp9 P2, pooled +0.05) both failed their confirmatory thresholds.",,,False,
What we have learned so far,,INTERPRETATION,Coverage as a simple layer count does not add meaningful predictive power over total energy and band placement.,,,False,
What we have learned so far,,FAILED_HYPOTHESIS,The depth-coverage hypothesis as originally stated (more layers = less residual) is falsified; the replacement finding is that band identity matters more than coverage extent.,,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"**Falsified: matched-energy narrow beats broad in GaMS3.** Experiment 10's PB2 was FALSIFIED OPPOSITE: at matched energy, narrow-and-strong cells (B2, B3) left less GaMS3 Slovene refusal than broad-and-weak cells (STR2, STR4), the reverse of the prediction.",,,False,
What we have learned so far,,OBSERVATION,"This makes sense once band identity is the driver: B2 (layers 13-24) concentrates energy in the right band, while a stride pattern dilutes it.",,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"**Falsified: the depth-redundancy index does not generalise.** Experiment 12 found Spearman -0.009 between the frozen index and the cross-model, cross-language residual.",,,False,
What we have learned so far,,OBSERVATION,The single-site transfer rate (rho +0.732) was a far better predictor.,,,False,
What we have learned so far,,INTERPRETATION,"The index is a two-checkpoint observation, not an instrument.",,,False,
What we have learned so far,,INTERPRETATION,"**What survives from iterations 1-2.** [Correction, iter 4: The previous text described the behavioural dissociation as ""robust across judges and datasets."" This is revised: the dissociation is bounded by the achieved optimization strength of the specific under-optimized Gemma edit, not by an inherent property of the model pair.",,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"Experiment 11 shows that dose-scaling the same keyword edit to c=2.0 closes the gap entirely (0.00 [0.00, 0.00]); the community bf16 200-trial Heretic edit of gemma-3-12b-it reaches 3/100 EN refusals [14]; and the iteration-1 swap row shows GaMS3's stronger parameters suppress Gemma's Slovene refusal to 25/100.] The behavioural dissociation (GaMS3 transferred, Gemma did not) holds for the specific",,,False,
What we have learned so far,,OBSERVATION,The surrogacy gap on refusal is small for GaMS3 (0.015) and attenuated but predictable for Gemma (0.054).,,E4.S5_refusal.community_ref.en,True,VIA_REGISTRY
What we have learned so far,,OBSERVATION,"The harm representation is shared across languages (AUROC > 0.995); the behavioural gap is an action failure, not a representation failure, consistent with Aziz et al.",,,False,
What we have learned so far,,OBSERVATION,"KL divergence has a blind surrogacy gap in both models (0.147, 0.079).",,,False,
What we have learned so far,,INTERPRETATION,Utility is preserved in all cells.,,,False,
What we have learned so far,,OBSERVATION,The keyword proxy inverts on edited checkpoints (kappa -0.04 on Gemma edit EN).,,E4.kw_kappa_gemma_edit_en;E11.S5X_gap.A_orig,True,VIA_REGISTRY
What we have learned so far,,OBSERVATION,"**The headline gap stated as a range.** The Gemma edit S5X paired EN-SL gap ranges from +0.06 (keyword strict) to +0.69 (Qwen3-14B strict), with the broad definition at +0.23.",,E4.gap_strict_gemma_edit;E4.gap_broad_gemma_edit;E4.gap_keyword_gemma_edit,True,VIA_REGISTRY
What we have learned so far,,INTERPRETATION,"On GaMS3, all judges agree the gap is near zero.",,,False,
What we have learned so far,,OBSERVATION,"The PARTIAL class (0.548 of Gemma edit EN outputs) is the wedge: the keyword counter treats partial compliance as refusal, closing the measured gap; the LLM judge treats it as compliance, opening the gap.",,E4.gemma_edit_en_partial,True,VIA_REGISTRY
What we have learned so far,,INTERPRETATION,Neither reading is wrong; they measure different constructs.,,,False,
What we have learned so far,,INTERPRETATION,**Iteration-4 additions to the picture.**,,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"**The overlap instrument orders but does not explain.** The write-mass overlap $O$ orders refusal outcomes at Spearman -0.96 (EN) and -0.83 (SL) in the anchor, and -0.90 (SL) in the sibling, but its incremental $R^2$ over log-energy is only 0.026 in the anchor (below the 0.10 threshold, FALSIFIED) while reaching 0.580 in GaMS3 (where the confirmation cells dissociated energy from placement).",,,False,
What we have learned so far,,INTERPRETATION,"Two one-forward-pass baselines ($O_\text{cos}$, $O_\text{band4}$) beat the expensive single-layer instrument in GaMS3, questioning whether the causal profile earns its cost.",,,False,
What we have learned so far,,OBSERVATION,"The causal write profile differs between siblings (Gemma argmax layer 19, GaMS3 layer 27), confirming that the effective depth zone is model-specific.",,E13.argmax_en;E14.argmax,True,VIA_REGISTRY
What we have learned so far,,FAILED_HYPOTHESIS,"The argmax band prediction fails in GaMS3 (NAMED_AND_LOST), meaning the profile's peak does not reliably predict the single best band.",,,False,
What we have learned so far,,OBSERVATION,"**Dose, not placement, at the refusal floor.** At the operating point of the shipped edits, swapping kernels between checkpoints at matched energy has no effect ($p > 0.77$), while increasing energy at fixed placement reliably reduces refusal ($p < 0.003$).",,,False,
What we have learned so far,,OBSERVATION,"This confirms experiment 11's finding: the gap reduction from the ""corrected"" objective is attributable to more edit energy, not better site selection.",,,False,
What we have learned so far,,OBSERVATION,"**The selection objective is structurally blind.** Heretic's keyword floor is 72 in Gemma (threshold blindness TBF = 1.0), compressing the objective's range to 28 pp and making 47% of low-refusal candidate pairs gradient-blind.",,E15.kw_floor_gemma;E15.kw_floor_gemma_raw,True,VIA_REGISTRY
What we have learned so far,,OBSERVATION,"In GaMS3 the floor is 16, giving 83 pp of range and near-zero GBF.",,E15.kw_floor_gams;E13.argmax_sl,True,VIA_REGISTRY
What we have learned so far,,INTERPRETATION,This explains the divergent search outcomes: the GaMS3 search could see what it was optimising; the Gemma search could not.,,,False,
What we have learned so far,,FAILED_HYPOTHESIS,"**Fourteen hypotheses falsified across four iterations:** coverage count (exp7/9), depth-redundancy index generalisation (exp12/eval1), corrected objective closes gap (exp11), narrow-beats-broad universality (exp10), PARTIAL share predicts gap (eval2 C3), $O$ incremental $R^2$ in anchor (exp13), $O$ argmax prediction in GaMS3 (exp14), exposure differential (exp10), keyword validity on edited check",,,False,
What we have learned so far,,OBSERVATION,"**Independent audit.** 102 numbers recomputed: 4.9% [2.1, 11.0] mismatch rate.",,,False,
What we have learned so far,,INTERPRETATION,All placebos collapse.,,,False,
What we have learned so far,,OBSERVATION,NF4 quantisation attenuates the behavioural gap by ~0.15 (bf16 gap +0.60 vs NF4 gap +0.45) but does not eliminate it.,,E15.kw_floor_gams;E13.argmax_sl;EV2.quant_gap_bf16;EV2.quant_gap_nf4,True,VIA_REGISTRY
What we have learned so far,,UNEXECUTED_PROPOSAL,No native-speaker review has been conducted; five packets (640 items) are pending (consolidated list: results/pending_human_review_iter4.md).,,,False,
